0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.3
0.0
3.7
13.6
11.4
11.8
3.5
0.0
0.0
0.0
0.0
0.0
4.3
8.3
5.0
10.0
7.5
0.0
0.0
5.4
9.5
14.8
11.2
11.4
15.2
12.7
12.0
16.9
12.4
14.9
14.1
9.7
2.5
4.1
0.0
0.0
0.0
